Timestamp | Location | Velocity | Angular Velocity | Acceleration 
55.91247200965881 | -56.818206787109375,193.69322204589844,-0.004669685382395983 | -7.244350910186768,-3.694181203842163,6.114341522334144e-05 | 0.23966510593891144,0.13122029602527618,13.91714096069336 | 0.9138346314430237,-1.3714691400527954,0.00021151031251065433
56.42310571670532 | -60.40865707397461,191.6637725830078,-0.004718360956758261 | -6.64564323425293,-4.482755661010742,2.057822530332487e-05 | 0.07395640015602112,0.04902676120400429,13.507335662841797 | 1.2010828256607056,-1.3981653451919556,-7.561108941445127e-05
56.93354368209839 | -63.685550689697266,189.27633666992188,-0.0047226715832948685 | -6.027922630310059,-5.10840368270874,-4.505698962020688e-05 | -0.16193582117557526,-0.12426239997148514,12.815760612487793 | 0.9882490038871765,-0.8928231596946716,-0.0004642698622774333
57.43693709373474 | -66.59720611572266,186.59353637695312,-0.004757842980325222 | -5.3236188888549805,-5.69484806060791,3.259360892116092e-05 | 0.1325014978647232,0.1380567103624344,12.7475004196167 | 1.3199130296707153,-0.9768105745315552,0.0007592157344333827
57.94139385223389 | -69.15512084960938,183.65792846679688,-0.004771423060446978 | -4.659085750579834,-6.126794815063477,3.9887931052362546e-05 | 0.12992995977401733,0.16137725114822388,11.374105453491211 | 1.3227653503417969,-0.7499182820320129,0.00015179831825662404
58.44604444503784 | -71.39396667480469,180.51443481445312,-0.004786796402186155 | -4.020602226257324,-6.44936466217041,2.282876994286198e-05 | 0.05967336520552635,0.09610724449157715,10.460627555847168 | 1.2881592512130737,-0.5813780426979065,0.0005343795637600124
58.946752309799194 | -73.3008041381836,177.24200439453125,-0.004813194274902344 | -3.391768217086792,-6.700671195983887,7.791099960741121e-06 | 0.034359339624643326,0.07186567038297653,10.066054344177246 | 0.7588238716125488,-0.2673693001270294,-0.00011684928904287517
59.45025610923767 | -74.91027069091797,173.81442260742188,-0.004831084981560707 | -2.755366802215576,-6.89434289932251,7.333432222367264e-06 | 0.013786740601062775,0.03697948530316353,9.893202781677246 | 1.0670900344848633,-0.27105408906936646,0.0007328543579205871
59.95291066169739 | -76.1871337890625,170.3358612060547,-0.004842147696763277 | -2.12949800491333,-7.027929306030273,5.719431101169903e-06 | 0.009523236192762852,0.033712055534124374,9.736878395080566 | 0.9411543011665344,-0.15879952907562256,-0.00011459613597253338
60.4569137096405 | -77.15222930908203,166.79953002929688,-0.0029925918206572533 | -1.505770206451416,-7.110937118530273,-0.007673766929656267 | 0.9592614769935608,0.18479828536510468,9.640060424804688 | 1.3347556591033936,-0.13395030796527863,0.09591419994831085
60.963473320007324 | -77.80447387695312,163.24156188964844,-0.004974784795194864 | -0.8962399363517761,-7.1364593505859375,-0.00048131318180821836 | -0.0730334222316742,0.10760663449764252,9.520610809326172 | 1.0404831171035767,-0.00429613096639514,0.015904422849416733
61.46612858772278 | -78.1611328125,159.6893310546875,-0.004914512392133474 | -0.38000044226646423,-7.115171432495117,0.00019110839639324695 | 0.038954395800828934,0.5017350316047668,7.792976379394531 | 0.6034451127052307,0.07900003343820572,-0.00039348090649582446
61.968339681625366 | -78.30719757080078,156.12081909179688,-0.004889335483312607 | -0.0928136482834816,-7.059532165527344,4.201331103104167e-05 | 0.009088288061320782,0.41252127289772034,4.5303497314453125 | 0.4660452902317047,0.11724641919136047,-0.00022215543140191585
62.47687292098999 | -78.33464050292969,152.52908325195312,-0.004716109950095415 | 0.020519565790891647,-6.89741325378418,2.2637812435277738e-05 | 0.46192923188209534,0.6692415475845337,1.4739924669265747 | 0.021704377606511116,2.318157434463501,0.00019880273612216115
62.980053663253784 | -78.31666564941406,149.8083038330078,0.003689460689201951 | 0.07705648988485336,-3.6559693813323975,-0.002087706234306097 | 1.113168716430664,0.07910577952861786,1.4587432146072388 | -0.33134302496910095,8.39327621459961,-0.1792619824409485
63.48286175727844 | -78.3013687133789,148.94741821289062,0.006371803116053343 | 0.0001819315948523581,0.0032981608528643847,-0.0002962998696602881 | -0.9115292429924011,0.06055724620819092,0.0011907379375770688 | -0.008434236980974674,0.13785815238952637,-0.08244367688894272
63.9902241230011 | -78.30117797851562,148.94151306152344,-0.0036738584749400616 | -0.00015151960542425513,0.0028977154288440943,0.0019049921538680792 | -0.7315182089805603,-0.042739469558000565,-7.603986887261271e-05 | 0.0006816291715949774,-0.014987797476351261,-0.05019954964518547
64.49226951599121 | -78.30110168457031,148.94073486328125,-0.005055198445916176 | -9.578134267940186e-06,0.000178099304321222,0.0010359409498050809 | -0.04446333646774292,-0.0026846735272556543,-3.3166734283440746e-06 | 7.002471647865605e-06,-0.00031624684925191104,0.3091004192829132
64.99492454528809 | -78.30109405517578,148.9406280517578,-0.00501327496021986 | -2.1604516859952128e-06,3.434462269069627e-05,-0.00043690105667337775 | -0.008565697818994522,-0.0006151762208901346,-3.692420023071463e-07 | 1.2380583939375356e-05,-9.438857523491606e-05,-0.07127965986728668
65.49857711791992 | -78.30109405517578,148.94061279296875,-0.004965286236256361 | -4.7560010330016667e-07,5.621663149213418e-06,0.00019172167230863124 | -0.001404655515216291,-0.000135919195599854,4.0016992386426864e-08 | -3.4147633414249867e-06,-1.7297033991781063e-05,-0.15721789002418518
65.99985790252686 | -78.30109405517578,148.94061279296875,-0.005001182667911053 | -2.1780282466465906e-08,3.1880145456852915e-07,0.0012106666108593345 | -8.014596824068576e-05,-6.363518423313508e-06,-9.875347650734057e-09 | -1.2785208127752412e-06,1.2208035514049698e-05,0.07581792771816254
66.50351214408875 | -78.30109405517578,148.94061279296875,-0.005028419196605682 | -7.657516221115657e-08,4.029033995323061e-09,-0.001597555703483522 | -1.0123477522938629e-06,-1.917895133374259e-05,5.6872448084277494e-08 | -1.5174638974713162e-05,-2.1676174583262764e-05,-0.3107580542564392
67.00825881958008 | -78.30109405517578,148.94061279296875,-0.004815444815903902 | -1.5746422832307871e-07,5.378862510951876e-08,0.0005915254005230963 | -1.3657062481797766e-05,-3.948607627535239e-05,1.0440597009164776e-07 | -4.751229062094353e-05,1.8995372101926478e-06,0.043490517884492874
67.51189804077148 | -78.30109405517578,148.94061279296875,-0.004987106192857027 | 8.714853549918189e-08,3.883997834464026e-08,0.0001892509317258373 | -9.307438631367404e-06,2.1409035980468616e-05,-5.692387361477813e-08 | 3.303858102299273e-05,-9.906964805850293e-06,0.021304752677679062
68.01851415634155 | -78.30109405517578,148.94061279296875,-0.005138549488037825 | -1.0822646778763101e-08,1.2563961604428187e-07,0.00047674967208877206 | -3.146962626487948e-05,-3.1525351005257107e-06,-9.760189989549417e-09 | -1.712991775093542e-07,1.2470296496758237e-05,0.05381201207637787
68.52460980415344 | -78.30109405517578,148.94061279296875,-0.0050392914563417435 | 4.40873364482286e-08,-3.9142424412830223e-08,-0.00010343200119677931 | 9.889145985653158e-06,8.319185326399747e-06,-2.109495689239793e-08 | 1.913563573907595e-05,-4.243491730449023e-06,-0.07886631041765213
69.02685952186584 | -78.30109405517578,148.94061279296875,-0.005084266420453787 | -1.0959771401530816e-07,5.2385978221991536e-08,0.0008647980866953731 | -1.3228514035290573e-05,-2.7423151550465263e-05,6.094330728956265e-08 | -1.6705706002539955e-05,3.853302132483805e-06,0.07044025510549545
69.53220248222351 | -78.30109405517578,148.94061279296875,-0.0050386046059429646 | -1.9148554031289677e-07,-5.778529654776321e-08,-0.00022985968098510057 | 1.4532848581438884e-05,-5.0184324209112674e-05,1.3107472796036745e-07 | -2.5294822989962995e-05,-1.2877870176453143e-05,-0.04668142646551132
70.0366427898407 | -78.30109405517578,148.94061279296875,-0.005081214942038059 | -1.4540997028689162e-07,4.3292956775076163e-08,0.0014130283379927278 | -1.0661303349479567e-05,-3.710234159370884e-05,9.745311757569652e-08 | -2.7286185286357068e-05,-1.1578616977203637e-05,-0.022351322695612907
70.54428505897522 | -78.30109405517578,148.94061279296875,-0.0050716400146484375 | -1.38485503953234e-07,7.902114873559185e-08,0.00015061747399158776 | -2.0021660020574927e-05,-3.595247108023614e-05,7.200809193363966e-08 | -1.6913831132114865e-05,1.1170809557370376e-05,0.036196690052747726
71.04551911354065 | -78.30109405517578,148.94061279296875,-0.0050801848992705345 | -2.1391928228808865e-08,-1.596344212373424e-08,0.0009683040552772582 | 4.254315626894822e-06,-2.8366505375743145e-06,2.5328430908189148e-08 | -1.367421918985201e-05,-1.4955516235204414e-05,0.02278425171971321
71.55075144767761 | -78.30109405517578,148.94061279296875,-0.005091895814985037 | -1.0304088959856017e-07,4.30208437762758e-08,0.0004171049513388425 | -1.0845415999938268e-05,-2.608219801913947e-05,5.870340658020723e-08 | -2.0560653865686618e-05,4.8577840061625466e-06,0.0026002018712460995
72.05736017227173 | -78.30109405517578,148.94061279296875,-0.005188598297536373 | 8.165436327089992e-08,2.0535932065968154e-08,0.000694512389600277 | -5.1523275033105165e-06,2.404450970061589e-05,-5.517008361266562e-08 | -8.121701853269769e-07,2.1460245989146642e-06,0.03681972250342369
72.5587306022644 | -78.30109405517578,148.94061279296875,-0.005173034500330687 | 5.486498366735759e-08,-1.7626291537453653e-08,0.0003026190388482064 | 4.413348960952135e-06,1.2887731827504467e-05,-2.8414520514274955e-08 | 1.1243238077440765e-05,-4.711910150945187e-06,-0.01487128995358944
73.06359577178955 | -78.30109405517578,148.94061279296875,-0.005083694122731686 | -9.093170660889882e-08,-1.8243638066905987e-07,-0.0025390919763594866 | 4.5503351429942995e-05,-2.7381220206734724e-05,8.6609730942655e-08 | 6.449386660278833e-07,-4.692675429396331e-05,-0.799699604511261
73.56857705116272 | -78.30109405517578,148.94061279296875,-0.00520057650282979 | -2.679375832315145e-08,1.7814616626310453e-07,0.0004247827746439725 | -4.446196180651896e-05,-4.172209173702868e-06,-7.402944035561632e-09 | -9.872595910564996e-06,1.205558146466501e-05,0.0637778490781784
74.07126045227051 | -78.30109405517578,148.94061279296875,-0.005207290407270193 | 1.0508662739994179e-07,6.09712031973686e-08,0.0009010484791360795 | -1.5174454347288702e-05,2.5637606086093e-05,-6.319540091226372e-08 | 1.4023556104802992e-05,-2.3678596789977746e-06,-0.04373177886009216
74.58122992515564 | -78.30109405517578,148.94061279296875,-0.005175361409783363 | -4.388630259199999e-08,5.0429598275059107e-08,0.0006644715904258192 | -1.2521912140073255e-05,-1.4229254702513572e-05,2.444867419626462e-08 | 4.840379460802069e-06,2.1462935819727136e-06,-0.020886743441224098
75.08965110778809 | -78.30109405517578,148.94061279296875,-0.005122032016515732 | 8.542674123646066e-08,-2.7514561296015927e-08,0.0007943452219478786 | 6.822218892921228e-06,2.549977034504991e-05,-5.6177949403490857e-08 | -1.3540606857986859e-08,1.7935216192199732e-06,0.031245004385709763
75.59130859375 | -78.30109405517578,148.94061279296875,-0.0049591064453125 | 7.21765758271431e-08,-2.7924929923983655e-08,-8.885313582140952e-05 | 7.336325325013604e-06,2.0195393517496996e-05,-3.638201562239374e-08 | 7.384838227153523e-06,-1.226239328389056e-05,-0.03872764855623245
76.09970498085022 | -78.30109405517578,148.94061279296875,-0.005057525355368853 | -7.628772635825953e-08,-1.5153872823248093e-08,0.00024998781736940145 | 3.5036059671256226e-06,-1.705352042336017e-05,5.550148429733781e-08 | -1.5683193851145916e-05,-2.2360858565662056e-05,-0.24720853567123413
76.60553884506226 | -78.30109405517578,148.94061279296875,-0.0051317596808075905 | 2.671597876258147e-08,1.0711714537592343e-07,0.0002686230873223394 | -2.664084058778826e-05,5.101729129819432e-06,-2.7514385436688826e-08 | 1.221076581714442e-05,9.621077879273798e-06,0.01633954606950283
77.11118769645691 | -78.30109405517578,148.94065856933594,-0.004997443873435259 | -0.00016392534598708153,0.007569663226604462,-0.000695785041898489 | 0.0517214834690094,0.002383740385994315,-0.0018558065639808774 | -0.02714858017861843,1.2538564205169678,-0.09497349709272385
77.61746048927307 | -78.29549407958984,148.64390563964844,-0.009013290517032146 | 0.02849695086479187,-1.292382836341858,-0.002342464169487357 | -0.3331577181816101,-0.03172975406050682,0.3042465150356293 | 0.0686144158244133,-2.691040515899658,-0.09918487817049026
78.1180169582367 | -78.276611328125,147.67141723632812,-0.008267288096249104 | 0.052047353237867355,-2.5251829624176025,0.005133373197168112 | -0.07335022836923599,0.06036510318517685,0.28370723128318787 | -0.22297430038452148,-2.3418781757354736,0.03803042694926262
78.62554454803467 | -78.2454605102539,146.09471130371094,-0.006186752114444971 | 0.07193831354379654,-3.6637978553771973,0.0052995989099144936 | -0.12259358912706375,0.06893230974674225,0.07664033770561218 | -0.07307425886392593,-2.126246452331543,0.009359055198729038
79.12919497489929 | -78.22384643554688,143.97946166992188,-0.0016811370151117444 | -0.1348687708377838,-4.673919677734375,0.01158660277724266 | 0.12841568887233734,1.7914766073226929,-5.531169891357422 | -0.9848098158836365,-1.8231475353240967,-0.017961621284484863
79.63646340370178 | -78.6018295288086,141.5050506591797,0.006764793302863836 | -1.8927550315856934,-4.848706245422363,0.011263759806752205 | 0.24298447370529175,-0.04097281023859978,-33.03211975097656 | 0.5382718443870544,-1.6935712099075317,-0.00543272215873003
80.13813304901123 | -79.68312072753906,139.11888122558594,0.013949432410299778 | -3.012767791748047,-4.384585857391357,0.010867234319448471 | -0.03103232942521572,-0.6051508784294128,-28.0281925201416 | -1.1097100973129272,0.7474652528762817,-0.0023482032120227814
80.64278197288513 | -81.3331069946289,137.04559326171875,0.019511908292770386 | -3.9878621101379395,-3.4734044075012207,0.008943400345742702 | -0.18398170173168182,-0.2305155098438263,-28.05617904663086 | -1.1042827367782593,0.9974038004875183,-0.0028996027540415525
81.1490490436554 | -83.4342041015625,135.42437744140625,0.02332340180873871 | -4.659459590911865,-2.599008798599243,0.006988869048655033 | -0.8072280287742615,-0.598831057548523,-23.438814163208008 | -1.3337334394454956,2.4339113235473633,-0.004598908592015505
81.65470385551453 | -85.83130645751953,134.1876983642578,0.026248054578900337 | -5.015774250030518,-1.8917864561080933,0.004800556693226099 | -0.23811222612857819,-0.15731100738048553,-18.118345260620117 | -0.7309858798980713,2.0050783157348633,-0.006673320662230253
82.15936517715454 | -88.37348175048828,133.31231689453125,0.02734886109828949 | -5.239428520202637,-1.241568922996521,-0.01913072168827057 | -1.336801528930664,-1.1286529302597046,-15.215103149414062 | -0.5428457856178284,1.98014235496521,-0.10637450218200684
82.6616861820221 | -91.02680206298828,132.75881958007812,0.011638068594038486 | -5.3681535720825195,-0.6477918028831482,0.0013099494390189648 | -0.0730753242969513,0.398210346698761,-13.601977348327637 | -0.17090970277786255,1.7561919689178467,-0.13035565614700317
83.16681385040283 | -93.75418090820312,132.50506591796875,-0.007208595052361488 | -5.422968864440918,-0.14003916084766388,0.004181414842605591 | -0.4347552955150604,-0.08799127489328384,-10.598750114440918 | -0.10347657650709152,0.5924863219261169,0.006653753109276295
83.66847109794617 | -96.47113800048828,132.45481872558594,-0.005279846023768187 | -5.44783878326416,0.10058768838644028,0.0008307989337481558 | -0.43516018986701965,-0.05032224580645561,-5.977780342102051 | -0.015840496867895126,0.3843477666378021,-0.004344618879258633
84.16875863075256 | -99.1993637084961,132.50930786132812,-0.005090789869427681 | -5.460565090179443,0.20876850187778473,5.56476297788322e-05 | -0.19850869476795197,0.0059488993138074875,-3.008229970932007 | -0.021261584013700485,0.2877969443798065,-8.962389983935282e-06
84.67424607276917 | -101.9657974243164,132.6169891357422,-0.00510482769459486 | -5.476598262786865,0.26281869411468506,3.599861656766734e-06 | -0.10196368396282196,0.0056238193064928055,-1.4799437522888184 | -0.03524893894791603,0.03424146771430969,1.0700638085836545e-05
85.1778998374939 | -104.73031616210938,132.75320434570312,-0.005109138321131468 | -5.492129802703857,0.3044053912162781,-5.101850319988444e-07 | -0.00010618590022204444,-0.00037558283656835556,-0.9949454665184021 | -0.027445510029792786,0.08982512354850769,2.204617703682743e-05
85.68223452568054 | -107.50474548339844,132.91049194335938,-0.005109138321131468 | -5.507262229919434,0.3286149799823761,8.964003086475714e-07 | -0.11549539864063263,0.006349750328809023,-0.46658647060394287 | -0.030465727671980858,-0.00786906573921442,-9.431233775103465e-05
86.18976783752441 | -110.27108001708984,133.06674194335938,-0.0051145171746611595 | -5.5252604484558105,0.28468480706214905,-2.2744072794012027e-06 | -0.12210111320018768,0.006587411276996136,0.7426518797874451 | -0.013433551415801048,-0.03774096444249153,-1.039449853124097e-05
86.69541001319885 | -113.10507202148438,133.1981658935547,-0.005116424523293972 | -5.544015407562256,0.20370003581047058,-3.9908773032948375e-06 | -0.04042702913284302,0.0013019249308854342,1.460081934928894 | -0.03520651161670685,-0.10085367411375046,-0.00011031995381927118
87.19889807701111 | -115.90437316894531,133.29241943359375,-0.0051130675710737705 | -5.560307502746582,0.1419510841369629,-8.201209880098759e-07 | 0.03956734016537666,-0.0016372583340853453,1.2733386754989624 | -0.02961549535393715,-0.17210854589939117,-0.0008168998756445944
87.6996738910675 | -118.69906616210938,133.360107421875,-0.005108795128762722 | -5.574694633483887,0.10557848960161209,3.008675321325427e-06 | 0.00933706946671009,-0.0006750757456757128,0.8355765342712402 | -0.03766941279172897,-0.24561874568462372,-6.828494224464521e-05
88.20283699035645 | -121.50424194335938,133.3970947265625,-0.005112380720674992 | -5.5873703956604,-0.040093086659908295,-1.2478096323320642e-05 | -0.637381374835968,0.003798030549660325,3.220716714859009 | -0.012495546601712704,-0.8295358419418335,9.671335283201188e-05
88.70549392700195 | -124.31753540039062,133.2873077392578,-0.00510139437392354 | -5.562948703765869,-0.5878077149391174,-9.18922814889811e-05 | -0.816135823726654,-0.05112732946872711,10.24148941040039 | 0.16995497047901154,-1.6470260620117188,-0.0003462799941189587
89.2061414718628 | -127.08478546142578,132.87451171875,-0.005062141455709934 | -5.4473981857299805,-1.328460454940796,-2.9972427000757307e-05 | -0.2016509622335434,-0.043890245258808136,14.227968215942383 | 0.4900994300842285,-2.1335737705230713,-0.0001262141449842602
89.7085428237915 | -129.77915954589844,132.10964965820312,-0.005014991853386164 | -5.238591194152832,-2.0383388996124268,3.06592664855998e-06 | 0.03154859319329262,0.004274209029972553,14.931221008300781 | 0.28692734241485596,-0.8647367358207703,0.00029063233523629606
90.21005487442017 | -132.3639678955078,130.9931182861328,-0.004995307885110378 | -4.935492992401123,-2.712310314178467,4.911114046990406e-06 | -0.011423047631978989,-0.007612862624228001,14.975772857666016 | 0.8061689734458923,-1.5221784114837646,-0.00029779403121210635
90.71022605895996 | -134.77960205078125,129.5495147705078,-0.004991493187844753 | -4.546602249145508,-3.339423418045044,-4.410539531818358e-06 | -0.029678190127015114,-0.019401168450713158,15.033937454223633 | 0.7070602774620056,-1.0148825645446777,-0.00020204509200993925
91.21211552619934 | -136.98175048828125,127.80728149414062,-0.004992942791432142 | -4.084833145141602,-3.9050886631011963,1.835744683376106e-06 | 0.040338508784770966,0.03483113646507263,14.890897750854492 | 0.567199170589447,-0.6091102957725525,0.00023202622833196074
91.71220636367798 | -138.97064208984375,125.78108978271484,-0.005006713792681694 | -3.6063759326934814,-4.364946365356445,2.8656415452132933e-05 | 0.1306532770395279,0.14235223829746246,13.539192199707031 | 0.9954923987388611,-0.8526483178138733,-0.0002757319307420403
92.21470046043396 | -140.7139434814453,123.54439544677734,-0.005021438468247652 | -3.1291134357452393,-4.728890419006348,1.6916761524043977e-05 | 0.06726236641407013,0.09381799399852753,12.313225746154785 | 1.3028086423873901,-0.9014832377433777,0.00011479428940219805
92.71570992469788 | -142.2137451171875,121.1338119506836,-0.0050340271554887295 | -2.631657123565674,-5.0311102867126465,4.41525980932056e-06 | 0.01611459068953991,0.031186701729893684,11.846839904785156 | 0.969803512096405,-0.5386276841163635,0.0007238535908982158
93.2177345752716 | -143.46551513671875,118.56710815429688,-0.0050415038131177425 | -2.109921932220459,-5.279548645019531,1.5687231780248112e-06 | 0.00016827041690703481,0.001550789107568562,11.64114761352539 | 1.2137737274169922,-0.5019834041595459,0.0008236576686613262
93.72302985191345 | -144.45187377929688,115.88160705566406,-0.005043372977524996 | -1.5670610666275024,-5.473012447357178,1.4590505088563077e-06 | -0.000881500425748527,-0.002574612619355321,11.562430381774902 | 1.0649528503417969,-0.32497069239616394,0.0001006911916192621
94.22716331481934 | -145.1595001220703,113.11457824707031,-0.005043372977524996 | -1.0072935819625854,-5.610313415527344,2.7463534024718683e-06 | -0.0033900311682373285,-0.01712590642273426,11.548506736755371 | 1.5244348049163818,-0.28295373916625977,0.00020814593881368637
94.73313760757446 | -145.585693359375,110.2711181640625,-0.0050431061536073685 | -0.43854662775993347,-5.690126895904541,4.210131919535343e-06 | 0.011116981506347656,0.09746012836694717,11.410683631896973 | 1.0349652767181396,-0.09806983172893524,0.0002275058359373361
95.23778820037842 | -145.7621307373047,107.4103775024414,-0.005063018761575222 | -0.09437934309244156,-5.715947151184082,5.50695949641522e-05 | 0.02619536593556404,0.5606090426445007,7.25314474105835 | 0.22677694261074066,-0.01855998858809471,-0.00019497844914440066
95.7424385547638 | -145.8005828857422,104.51297760009766,-0.005071372725069523 | 0.04977131262421608,-5.7207818031311035,9.240433428203687e-06 | -0.0011945610167458653,0.29208800196647644,3.5599138736724854 | 0.3333445191383362,-0.002864676294848323,-0.00045414589112624526
96.24526286125183 | -145.77432250976562,101.64596557617188,-0.0050816345028579235 | 0.10412069410085678,-5.725034236907959,5.959991540294141e-07 | -0.0038085540290921926,0.1482217013835907,1.5047918558120728 | 0.009707598946988583,-0.008801556192338467,-2.776871042442508e-05
96.74543595314026 | -145.7233123779297,98.76809692382812,-0.00508319865912199 | 0.11901208013296127,-5.730247497558594,1.1729378002200974e-06 | -0.0011956531088799238,0.056005481630563736,0.5121415853500366 | 0.04697770997881889,-0.00855151005089283,0.0003326728183310479
97.25116968154907 | -145.66448974609375,95.86956024169922,-0.0050812531262636185 | 0.11969365179538727,-5.735361099243164,-1.4781162462895736e-06 | -0.00026646844344213605,0.022825490683317184,0.10388224571943283 | 0.007019711192697287,-0.0064395153895020485,6.499298615381122e-05
97.75759053230286 | -145.60435485839844,92.96283721923828,-0.005079993978142738 | 0.11900397390127182,-5.740200519561768,-1.7832493313107989e-06 | 5.886215512873605e-05,0.0019143755780532956,0.01308336853981018 | -0.005702191032469273,-0.008274593390524387,-2.3901597160147503e-05
98.2616970539093 | -145.54571533203125,90.0628662109375,-0.005078582558780909 | 0.10918822139501572,-5.74501371383667,-1.015598854792188e-06 | -0.0005844681872986257,0.03651053085923195,-0.19146791100502014 | -0.039212003350257874,-0.008583332411944866,0.0001630727929295972
98.76602506637573 | -145.49549865722656,87.18777465820312,-0.005075797904282808 | 0.08282196521759033,-5.749786376953125,8.677725418237969e-07 | -0.00018699545762501657,0.02191362902522087,-0.48549404740333557 | -0.0187090914696455,-0.006555165629833937,6.46950866212137e-05
99.270028591156 | -145.46006774902344,84.29570007324219,-0.004642753396183252 | 0.043663814663887024,-5.554026126861572,7.0945702645985875e-06 | 0.8382024765014648,0.012434530071914196,-0.6910434365272522 | -0.08127544075250626,3.51926589012146,9.053064786712639e-06
99.77466821670532 | -145.44920349121094,82.28654479980469,0.0038882445078343153 | -0.004646061919629574,-2.2785627841949463,0.0006332736811600626 | 0.8879648447036743,-0.11284073442220688,-0.4980491101741791 | -0.03350896015763283,6.267597675323486,0.17244985699653625
100.27947998046875 | -145.4490509033203,81.9337387084961,0.0018767166184261441 | 1.8251228539156727e-05,0.008708513341844082,-2.175136614823714e-05 | -2.293330192565918,0.005570427980273962,0.0003916771966032684 | 0.00044841531780548394,-0.007835260592401028,-0.06139299273490906
100.78213500976562 | -145.44908142089844,81.93004608154297,-0.004583053290843964 | 1.4840442418062594e-05,0.0011852168245241046,-0.001142351538874209 | -0.2969178557395935,0.004352102987468243,2.7545784178073518e-05 | -4.9349797336617485e-05,-0.006850098725408316,-0.1192488968372345
101.29037857055664 | -145.44908142089844,81.92505645751953,-0.005199088715016842 | -0.00022801532759331167,-0.06862430274486542,-0.0001394905848428607 | -0.23054824769496918,0.007208934053778648,-0.008922608569264412 | -0.027118712663650513,-0.9440845251083374,0.06000238284468651
101.79364323616028 | -145.44932556152344,81.49121856689453,-0.00959449727088213 | -0.005316660273820162,-1.6213276386260986,0.00035939845838584006 | -0.1135556772351265,0.008796886540949345,-0.26123949885368347 | -0.02785939909517765,-2.3960611820220947,-0.01902986504137516
102.30327939987183 | -145.4523468017578,80.34003448486328,-0.009178695268929005 | -0.013834252953529358,-2.8524792194366455,-0.00011981724674114957 | 0.08801554888486862,-0.013588165864348412,-0.3622206449508667 | 0.06606980413198471,-2.3701484203338623,0.012071304954588413
102.80990695953369 | -145.4604034423828,78.61894989013672,-0.008835219778120518 | -0.02659965306520462,-3.961805582046509,0.0001291909284191206 | 0.05400790274143219,-0.002269998425617814,-0.3536060154438019 | -0.0299313236027956,-1.6201227903366089,0.0833209678530693
103.31256294250488 | -145.4753875732422,76.34652709960938,-0.008261413313448429 | -0.03857332095503807,-4.94074010848999,0.00020493331248871982 | 0.114316426217556,-0.004526011645793915,-0.2282952517271042 | -0.04453165829181671,-1.4682507514953613,0.03037472441792488
103.8172128200531 | -145.4943084716797,73.71788024902344,-0.006357764825224876 | -0.039220672100782394,-5.333446502685547,-0.00019629302551038563 | 0.394030898809433,0.0013344846665859222,-0.044287100434303284 | -0.003924259915947914,-0.08469617366790771,0.0008722984348423779
104.31766295433044 | -145.51385498046875,71.05121612548828,-0.005068588070571423 | -0.03940926119685173,-5.3002142906188965,-1.908139165607281e-05 | 0.06868884712457657,0.0007238537655211985,-0.017138537019491196 | -0.0012153532588854432,0.06589915603399277,-0.00026260700542479753
104.81892800331116 | -145.53369140625,68.39404296875,-0.0050816345028579235 | -0.039779819548130035,-5.309130668640137,-7.533479333687865e-07 | -0.02371075376868248,-0.0021911640651524067,-0.005970204249024391 | -0.00025618632207624614,-0.061616938561201096,6.809050682932138e-05
105.32626056671143 | -145.55348205566406,65.7088623046875,-0.005149269010871649 | -0.038075391203165054,-5.340422630310059,-2.0026075162604684e-06 | -0.000977478688582778,-0.006650659721344709,0.03643609210848808 | 0.004301699344068766,-0.029144391417503357,-1.3329834473552182e-05
105.83064675331116 | -145.572021484375,62.98721694946289,-0.005137748550623655 | -0.03298644348978996,-5.365669250488281,-2.755984041868942e-06 | 0.0022017396986484528,-0.007176058832556009,0.10093704611063004 | 0.009433089755475521,-0.03755372390151024,-0.00043823811574839056
106.33448314666748 | -145.5873260498047,60.276302337646484,-0.005131416022777557 | -0.024696173146367073,-5.388581275939941,-5.149613002686237e-07 | 0.0004695755196735263,-0.006385756656527519,0.1655416339635849 | 0.01229849737137556,-0.035939231514930725,-0.00039409814053215086
106.83756899833679 | -145.59828186035156,57.5634765625,-0.005129318218678236 | -0.0145722059533,-5.410621643066406,1.2873772448074305e-07 | 0.0003859401331283152,-0.005402927752584219,0.2063261717557907 | 0.037778791040182114,-0.04432891309261322,-0.00023345754016190767
107.34003329277039 | -145.6041717529297,54.82807159423828,-0.005126457195729017 | -0.004158394876867533,-5.431711196899414,1.5258120811267872e-07 | 0.0005949529004283249,0.0009321598336100578,0.2156306803226471 | 0.0439736433327198,-0.040890976786613464,4.7391760745085776e-05
107.84510684013367 | -145.60507202148438,52.08491897583008,-0.00512351980432868 | 0.004999639932066202,-5.45168399810791,9.345212674816139e-07 | 0.00046750737237744033,0.00475500850006938,0.19332684576511383 | 0.006252714898437262,-0.06378939747810364,-2.7620970286079682e-05
108.35505604743958 | -145.60157775878906,49.325164794921875,-0.005120620597153902 | 0.012226523831486702,-5.47076940536499,-9.059526462351641e-08 | 0.0004521026276051998,0.0047365827485919,0.15294967591762543 | 0.009096088819205761,-0.015224206261336803,0.0001451869320590049
108.85870814323425 | -145.59475708007812,46.5456428527832,-0.0051177977584302425 | 0.01737617515027523,-5.488978862762451,-4.672668580951722e-07 | 0.0004675943055190146,0.005565940868109465,0.11157862842082977 | 0.01563343219459057,-0.03748363256454468,-0.0001497827033745125
